comment, title, product_id , verification_status , likes, created_at
"سلام.
از آنجا که باتری لیتیومی بسیار به نحوه شارژ حساسه من این دستگاه رو بعد از خرید باز کردم تا مدارش رو بررسی کنم. در این دستگاه از یک آیسی شارژر باتری لیتیومی سه مرحله ای استفاده شده که این خیلی خوبه و برای باتری لیتیومی این یک شارژر حرفه اییه",کمی عمیقتر,776321,verified,0,2019-05-23 05:30:36
خیلی خوشگله من طلایشو گرفتم نسبت به قیمتش می ارزه داخل بامپر هم ابر کاری شده تا گوشی خط نبینه,قشنگه,886191,verified,0,2019-05-23 05:29:19
"عالیه
بخرید پشیمون نمیشین",سرخ کن دلونگی,59300,verified,0,2019-05-23 05:29:00
متاسفانه خروجی تایپ سی 3 آمپر نیست و برای موبایل های دارای فست شارژ باخروجی معمولی شارژ میکنه یعنی نه کابل تایپ سی همراهش و نه خروجی تایپ سی فست شارژ نیستن. برند کبستون از دیجی کالا گرفتم بسیار عالی کار میکنه و خروجی کوییک شارژ3 داره که عالیه,شارژ 3 آمپر نداره,1468596,verified,0,2019-05-23 05:26:58
عاشقشم خیلی راضیم,پیشنهاد خرید,1032447,rejected,0,2019-05-23 05:26:48
"باسلام
ماشین لباسشویی رو یک سال خریدم فوق‌العاده کم صدا وعالی.
خانواده ام همه لباس شویی الجی دارن واین از هر نظر از اونا کم نمیاره",فوق‌العاده,616863,verified,0,2019-05-23 05:25:56
خریدم راضی بودم پوشش دهی خوبی داره وماندگاری بالا نمی ماسه,پیشنهاد خرید,607255,rejected,0,2019-05-23 05:24:58
"سلام.
از آنجا که باتری لیتیومی بسیار به نحوه شارژ حساسه من این دستگاه رو بعد از خرید باز کردم تا مدارش رو بررسی کنم. در این دستگاه از دو تا آیسی شارژر همه کاره universal charger ht3582 استفاده شده که هر کدوم یک باتری رو شارژ میکنن و این خیلی خوبه اما این آی سی برای شارژ باتری لیتیومی کمی نامناسبه عمر باتریو کم میکنه . در مجموع اگر هفته ای یک یا دو بار ازش استفاده کنید گزینه خوبیه و همزمان 2 تا باتریو میتونید شارژ کنید",کمی عمیقتر,1527894,verified,0,2019-05-23 05:24:02
والا با این پول شما می تونید ۲ تا زونتس ۲۵۰ بخرید که از هر لحاظ از بنلی سرتره چه مصرف سوختش چه سرعت و شتابش چه امکاناتش چه کیفیت قطعاتش و چه استهلاکش,قیمت بسیار زیاد,1568261,rejected,0,2019-05-23 05:22:14
برای خواهر زاده ام گرفتم واقعا خیلی با کیفیت و بیشتر از پیزی که ازش انتظار میره کاربرد و کیفیت داره روی سر بزرگسال و کودک به راحتی جا میگیره و هیچ فشاری به گوش نمیاره و خیلی راحته گوشی ها کاملا کیپ میشن و صدا بیرون نمیره ولی واقعا نسبت به دو سه تا هدفون دیگه ام راحتی این بیشتره و قیمتش هم مناسبه,کیفیتش خیلی خوبه,196341,verified,0,2019-05-23 05:21:27
"گوشی بسیار زیبا و خوب
از نظر امکانات",گوشی زیبا,1607699,verified,0,2019-05-23 05:17:01
کی موجود میکنین؟,عالی تری از همیشه,67385,rejected,0,2019-05-23 05:16:11
بسیار عالیه قیمتشم مناسبه,کیفیت عالی,475084,verified,0,2019-05-23 05:14:51
"بسیار خوش دوخت مقاوم و بسته بندی تمیز
واقعا به این قیمت می ارزه
ممنون رومنس",شیک,1106592,verified,0,2019-05-23 05:11:54
بسیار عالی میباشد. زین پهن و راحتی هستش و به هیچ عنوان اذیت نمیکنه، من از خونه تا محل کار و بلعکس روزی ۳۰ کیلومتر رکاب میزنم و اصلا اصلا با این زین اذیت نمیشم و حتما پیشنهاد میکنم,عالی و راحت,692179,verified,0,2019-05-23 05:11:48
از همه لحاظ عالیه الان پخش کننده اصلی خونمون شده در صورتی که به عنوان اسپیکر گرفتیمش و واقعا کیفیتش عالی هیچوقت از خریدش پشیمون نمیشید,عالی,92043,verified,0,2019-05-23 05:11:14
سایزهایش استاندارد نیستند و کوچکتر از آنچه باید هستند ، پیشنهاد میکنم حداقل دو سایز بزرگتر بگیرید.,تیشرت نگار ایرانی,552928,verified,0,2019-05-23 05:08:01
من از جایه دیگه این محصولرو خریداری کردم و به مدت طولانی استفاده کردم هیچ ا ثری رویه رنگ موهام نداشت,خرید این محصول رو پیشنهاد نمیکنم,784999,verified,0,2019-05-23 05:06:48
"عینک م بدستم رسید قاب  بسیار زیبا یی داره  با مارک چنل هم نازش خوبه وهم فریمش عالیه
ممنونم از دیجی کالا",از خریدم راضی ام,1480985,rejected,0,2019-05-23 05:05:27
کوچیکه و جم و جور، جنسش خوبه، اارزش خرید داره,کیفیت عالی,1009317,verified,0,2019-05-23 05:03:31
جنسش خوبه نرم و لطیفه، راضیم ازش,کیفیت مناسب,1152642,verified,0,2019-05-23 05:02:32
ازش راضیم پرکارد و ساده و شیک,پر کاربرد,1584429,verified,0,2019-05-23 05:01:09
"قد کمتر از اون چیطی که گفته میشه باید بلند تر بفرستین
ممنون",قد رو بیشتر بگین,422799,rejected,0,2019-05-23 05:00:24
اصن چرم نیس دوام نداره پا داخلش بشدت عرق میکنه واقعا از دیجی کالا بعید بود باید نظرات کاربران رو بیشتر دقت میکردم واقعا پشیمون هستم از خرید,متاسفم,1144197,rejected,0,2019-05-23 05:00:15
من برای روغن پوست و مو خریدم ریختم توش ازش راضیم ولی کمی گرونه,پرکاربرد,1573929,verified,0,2019-05-23 04:59:34
کار آمدوسبک,عالیه,1487518,verified,0,2019-05-23 04:59:32
"گوشی خوبیه
به بقیه هم پیشنهاد میکنم",گوشی هواوی Y5prime 2018,809328,verified,0,2019-05-23 04:57:55
استیل و خیلی کوچیکه، جنسش خوبه راضیم فقط توجه کنید که خیلی کوچیک هست اما مقاوم هست,راضیم ازش,1511996,rejected,0,2019-05-23 04:57:46
"زیرش سوراخه
به خدا
من آبش کردم آبش در اومد. از زیرش.
کیفیت ساخت پایبن اما خلاقیت خوبی بود و شوخی بامزه ای بود",آشغال,1490170,rejected,0,2019-05-23 04:57:38
"سلام
من يه سوال داشتم
چرا قيمت توي سايت بيا كوه  430 هزار تومان هست ولي اينجا ٧٠٠ هزار تومان",قيمت ؟؟؟,514646,rejected,0,2019-05-23 04:56:24
بنده الان 3ساله استفاده میکنم ازش کاملا راضیم پیشنهاد خرید میکنم این نمونه بهترینه شک نکنین,عالییه,691815,rejected,0,2019-05-23 04:56:24
تامین کننده بسیار شریف ومنصف با این قیمت محصولش 15 عددی بود که به نظرم عالی بود اما خودش 5 عدد هم هدیه اضافه کرده بود عالیه نصب سریع وآسان,عالیه,1137888,verified,0,2019-05-23 04:55:55
"نسبت به قیمتش عالیه.البته من تو شگفت انگیز خریدم.ولی بدون تخفیف هم می ارزه.
جنسش خوبه و فضای زیادی در اختیارتون میذاره.
برای لپتاپی با اندازه ۱۷.۳ اینچ این بهترین و ارزانترین گزینه بود.",بهترین گزینه,762512,verified,0,2019-05-23 04:55:48
عالیه، پر کاربرد، کوچیک و جادار، هم برای قرص و یا چیزهای دیگه کوچیک مناسبه، من که راضیم، جنس بدنه هم خوبه رنگ استیل هم زیباست,عالیه,1538753,rejected,0,2019-05-23 04:55:29
اگه پوستتون مثل من خیلی خشکه میتونید از کرم اووکادو یا رز این برند استفاده کنید اما اگه پوست نرمال یا چربی دارید این کرم کرم مناسبیه..,کرم دیترون,317191,verified,0,2019-05-23 04:54:54
نخرید اصل نیست، کیفیت نداره، شما اشتباه منو نکنید,اصل نبود,564159,rejected,0,2019-05-23 04:53:47
من برا دو منظور تهیه کردم لپ تاپ وچرخ خیاطی مناسب هر دو کار خیلی عالی مطابق تصاویر دوستش دارم فقط کاش رنگ سفیدم داشت,عالی,643265,verified,0,2019-05-23 04:52:42
من فکر کردم قسمت پایینش فلزیه اما کلا پلاستیکی بود نخرین خیلی بد بود,پلاستیکی و شکننده,1544880,verified,0,2019-05-23 04:51:04
اینو موجود کنید، لطفاااااا,کاور me,815809,rejected,0,2019-05-23 04:50:17
